id;page;website_products;note;masked_note
6297315d96a1b913703206e8;https://www.ose-immuno.com/nos-produits/bicki-modulaire/;It owns proprietary products.;platform are built around a central anti-PD-1 framework (OSE-279), chosen for its optimized bio-production capacity.;
6297327796a1b91370320707;https://www.lekkerland.it/en/i-nostri-prodotti-a-marchio-privato/;It has owns proprietary products name Lekkerland.;“Food Service”;
6297327796a1b91370320707;https://www.lekkerland.it/en/i-nostri-prodotti-a-marchio-privato/;It has owns proprietary products name Lekkerland.;line is dedicated to the ho.re.ca. trade channel, while the;
6297327796a1b91370320707;https://www.lekkerland.it/en/i-nostri-prodotti-a-marchio-privato/;It has owns proprietary products name Lekkerland.;branded products were created from the need to put a valid alternative onto the market accessible to everyone while maintaining appropriate quality standards.;
6297332c96a1b9137032070c;https://www.poxelpharma.com/fr/pipeline;It owns proprietary products under its own brand named PXL770, PXL065 and PXL007.;PXL770 is a first-in-class direct oral AMPK activator.;[MASK] is a first-in-class direct oral AMPK activator.
6297332c96a1b9137032070c;https://www.poxelpharma.com/fr/pipeline;It owns proprietary products under its own brand named PXL770, PXL065 and PXL007.;PXL770 has been observed to improve key features of ALD in preclinical models, including both patient-derived cells and a classic rodent disease model.;[MASK] has been observed to improve key features of ALD in preclinical models, including both patient-derived cells and a classic rodent disease model.
6297332c96a1b9137032070c;https://www.poxelpharma.com/fr/pipeline;It owns proprietary products under its own brand named PXL770, PXL065 and PXL007.;In ALD, the initiation of the Phase IIa biomarker proof-of-concept clinical study of PXL770 is planned for mid-year, with results expected in early 2023.;In ALD, the initiation of the Phase IIa biomarker proof-of-concept clinical study of [MASK] is planned for mid-year, with results expected in early 2023.
6297332c96a1b9137032070c;https://www.poxelpharma.com/fr/pipeline;It owns proprietary products under its own brand named PXL770, PXL065 and PXL007.;The study will enroll adult male patients with AMN and will evaluate the pharmacokinetics, safety and efficacy of PXL770 after 12 weeks of treatment based on disease-relevant biomarkers, such as the effect on very long chain fatty acids (VLCFA), the characteristic plasma marker of the disease.;The study will enroll adult male patients with AMN and will evaluate the pharmacokinetics, safety and efficacy of [MASK] after 12 weeks of treatment based on disease-relevant biomarkers, such as the effect on very long chain fatty acids ( [MASK] FA), the characteristic plasma marker of the disease.
6297332c96a1b9137032070c;https://www.poxelpharma.com/fr/pipeline;It owns proprietary products under its own brand named PXL770, PXL065 and PXL007.;PXL770, a first-in-class direct AMPK activator, has been evaluated in a Phase IIa trial in NASH.;[MASK], a first-in-class direct AMPK activator, has been evaluated in a Phase IIa trial in NASH.
6297332c96a1b9137032070c;https://www.poxelpharma.com/fr/pipeline;It owns proprietary products under its own brand named PXL770, PXL065 and PXL007.;AMPK has a role in regulating cellular energy, by activating metabolic pathways having a key function in the control of lipid metabolism, glucose homeostasis and inflammation.;AMPK has a role in regulating cellular energy, by activating metabolic pathways having a key function in the control of lipid metabolism, glucose homeostasis and inflammation.
6297332c96a1b9137032070c;https://www.poxelpharma.com/fr/pipeline;It owns proprietary products under its own brand named PXL770, PXL065 and PXL007.;"In the Phase IIa STAMP-NAFLD trial, PXL770 was observed to produce significant improvements in liver fat content and liver enzymes with greater response in patients also with type 2 diabetes (T2D) ;";"In the Phase IIa STAMP-NAFLD trial, [MASK] was observed to produce significant improvements in liver fat content and liver enzymes with greater response in patients also with type 2 diabetes (T2D); in these patients, additional improvements in blood glucose were observed."
6297332c96a1b9137032070c;https://www.poxelpharma.com/fr/pipeline;It owns proprietary products under its own brand named PXL770, PXL065 and PXL007.;in these patients, additional improvements in blood glucose were observed.;
6297332c96a1b9137032070c;https://www.poxelpharma.com/fr/pipeline;It owns proprietary products under its own brand named PXL770, PXL065 and PXL007.;PXL770 was found to be safe and well tolerated.;[MASK] was found to be safe and well tolerated.
6297332c96a1b9137032070c;https://www.poxelpharma.com/fr/pipeline;It owns proprietary products under its own brand named PXL770, PXL065 and PXL007.;The further development of PXL770 in NASH will be defined based on the results of the Phase IIa studies of PXL065 and PXL770 in ALD and on the Phase II results of PXL065 in NASH.;The further development of [MASK] in [MASK] will be defined based on the results of the Phase IIa studies of [MASK] and [MASK] in ALD and on the Phase II results of [MASK] in NASH.
6297335e96a1b91370320711;https://www.metabolic-explorer.com/2016/04/18/metabolic-explorer-announces-the-launch-of-inolatm-a-unique-innovative-100-natural-additive-for-animal-nutrition/;It owns proprietary products named BioHub™ and inoLa™.;At the BIO World Congress on Industrial Biotechnology being held in San Diego (USA), METabolic EXplorer announces today the launch of inoLa;At the BIO World Congress on Industrial Biotechnology being held in San Diego (USA), METabolic EXplorer announces today the launch of [MASK], a 100% natural nutritional additive rich in L-Methionine.
6297335e96a1b91370320711;https://www.metabolic-explorer.com/2016/04/18/metabolic-explorer-announces-the-launch-of-inolatm-a-unique-innovative-100-natural-additive-for-animal-nutrition/;It owns proprietary products named BioHub™ and inoLa™.;, a 100% natural nutritional additive rich in L-Methionine.;
6297347096a1b91370320722;https://www.occamfinancialtechnology.com/POW.aspx;It owns proprietary product named POW!.;software range has been developed by OCCAM as a tool specifically for fund managers and other financial professionals.;software range has been developed by [MASK] as a tool specifically for fund managers and other financial professionals.
6297347096a1b91370320722;https://www.occamfinancialtechnology.com/POW.aspx;It owns proprietary product named POW!.;Wizards run within Microsoft Excel using data from your own spreadsheets, and return results where you want and how you want.;[MASK] run within Microsoft Excel using data from your own spreadsheets, and return results where you want and how you want.
6297347096a1b91370320722;https://www.occamfinancialtechnology.com/POW.aspx;It owns proprietary product named POW!.;POW! combines the power of custom-built quantitative software with the flexibility and familiarity of Excel.;[MASK] combines the power of custom-built quantitative software with the flexibility and familiarity of Excel.
629734e096a1b9137032072b;https://relieftherapeutics.com/pipeline;It owns proprietary products.;RLF-100™ (aviptadil) is a synthetic form of Vasoactive Intestinal Peptide (VIP) consisting of 28 amino acids, which was first discovered in 1970.;[MASK] (aviptadil) is a synthetic form of Vasoactive Intestinal Peptide (VIP) consisting of 28 amino acids, which was first discovered in 1970.
629734e096a1b9137032072b;https://relieftherapeutics.com/pipeline;It owns proprietary products.;RLF-100™ has a 20-year history of safe use in humans in multiple human trials for sarcoidosis, idiopathic pulmonary fibrosis, asthma, pulmonary arterial hypertension, and sepsis-induced acute respiratory distress syndrome.;[MASK] has a 20-year history of safe use in humans in multiple human trials for sarcoidosis, idiopathic pulmonary fibrosis, asthma, pulmonary arterial hypertension, and sepsis-induced acute respiratory distress syndrome.
629734e096a1b9137032072b;https://relieftherapeutics.com/pipeline;It owns proprietary products.;RLF-100™ is currently in clinical testing for acute respiratory distress syndrome (ARDS) and acute lung injury (ALI) associated with the SARS-CoV-2 virus (COVID-19). Relief also plans to develop RLF-100™ for less severe form of COVID-19 and other acute and chronic lung diseases, including pulmonary sarcoidosis.;[MASK] is currently in clinical testing for acute respiratory distress syndrome (ARDS) and acute lung injury (ALI) associated with the SARS-CoV-2 virus (COVID-19). Relief also plans to develop [MASK] for less severe form of COVID-19 and other acute and chronic lung diseases, including pulmonary sarcoidosis.
6297352a96a1b91370320735;https://www.silios.com/multispectral-imaging;It owns proprietary products.;The COLOR SHADES® technology is a unique manufacturing technique to produce multispectral pixelated filters.;The [MASK] technology is a unique manufacturing technique to produce multispectral pixelated filters.
6297352a96a1b91370320735;https://www.silios.com/multispectral-imaging;It owns proprietary products.;The association of such COLOR SHADES® filters with 1D/2D sensors provides spectrometers/multispectral imagers.;The association of such [MASK] filters with 1D/2D sensors provides spectrometers/multispectral imagers.
6297352a96a1b91370320735;https://www.silios.com/multispectral-imaging;It owns proprietary products.;The main advantages of COLOR SHADES® technology are the flexibility in the filters and cells sizing, the flexibility in the choice of the wavelength centering, and the filter cost thanks to the use of collective manufacturing methods.;The main advantages of [MASK] technology are the flexibility in the filters and cells sizing, the flexibility in the choice of the wavelength centering, and the filter cost thanks to the use of collective manufacturing methods.
629735af96a1b91370320744;https://www.summittxinc.com/our-programmes/enterobacteriaceae/;It owns proprietary products.;Using our;Using our [MASK], we have discovered a series of new mechanism antibiotics targeting Enterobacteriaceae, called [MASK].
